Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
10,9469,3,0,730000.0,3,81,20,12.8,3022.0,3.0,2.0,2.0,739.0,112.0,1970.0,28,-37.77245,144.8001,6,1281.0
11,3006,2,0,1460000.0,1,99,20,6.3,3143.0,2.0,1.0,1.0,181.0,80.0,1930.0,28,-37.8542,145.01506,5,4836.0
11,5052,2,0,1726000.0,1,125,20,6.3,3143.0,2.0,2.0,2.0,269.0,128.0,1910.0,28,-37.85425,145.01545,5,4836.0
14,6083,3,0,1575000.0,1,99,20,10.2,3147.0,3.0,1.0,2.0,787.0,115.0,1955.0,28,-37.86394,145.09702,5,2894.0
15,8539,4,0,1362000.0,1,242,20,21.5,3195.0,4.0,2.0,3.0,549.0,151.96764988779805,1964.6842169408897,28,-38.01695,145.09933999999996,4,2824.0
21,2309,4,0,2115000.0,1,99,20,7.9,3103.0,4.0,2.0,2.0,766.0,151.96764988779805,1964.6842169408897,28,-37.80455,145.06478,5,5682.0
21,8660,6,0,2100000.0,0,99,20,7.9,3103.0,6.0,3.0,2.0,845.0,151.96764988779805,1964.6842169408897,28,-37.80708,145.09698999999995,5,5682.0
22,1959,3,0,1900000.0,0,151,20,9.7,3104.0,3.0,1.0,1.0,912.0,151.96764988779805,1964.6842169408897,28,-37.79351,145.07655,5,7809.0
22,7112,3,0,2321000.0,1,68,20,9.7,3104.0,3.0,1.0,2.0,923.0,151.96764988779805,1964.6842169408897,28,-37.80081,145.09319,5,7809.0
22,2560,3,0,1890000.0,1,68,20,9.7,3104.0,3.0,2.0,1.0,632.0,144.0,1940.0,28,-37.79094,145.07899,5,7809.0
30,2707,4,0,1115000.0,1,182,20,13.8,3165.0,4.0,1.0,2.0,579.0,151.96764988779805,1964.6842169408897,28,-37.91524,145.07686,5,10969.0
30,745,2,2,690000.0,1,99,20,13.8,3165.0,2.0,2.0,1.0,212.0,151.96764988779805,2008.0,28,-37.91786,145.08243000000004,5,10969.0
30,7211,4,0,1595000.0,1,99,20,13.8,3165.0,4.0,1.0,2.0,581.0,167.0,1960.0,28,-37.91291,145.05996000000005,5,10969.0
33,5204,3,1,881000.0,1,99,20,13.4,3130.0,3.0,1.0,1.0,300.0,151.96764988779805,1964.6842169408897,28,-37.81156,145.14057,0,5713.0
34,4287,4,0,1300000.0,1,151,20,13.4,3130.0,4.0,2.0,2.0,543.0,151.96764988779805,2006.0,28,-37.80651,145.16457,0,2867.0
40,6856,2,1,625000.0,1,15,20,16.1,3088.0,2.0,2.0,1.0,189.0,151.96764988779805,1964.6842169408897,28,-37.70835,145.11795,0,1390.0
41,5203,4,0,1850000.0,4,99,20,10.5,3186.0,4.0,3.0,3.0,421.0,170.0,2000.0,28,-37.90542,145.00603999999996,5,10579.0
42,1446,4,0,1300000.0,1,88,20,10.3,3187.0,4.0,3.0,2.0,221.0,151.96764988779805,1964.6842169408897,28,-37.90381,145.01822,5,6938.0
43,7592,3,0,637000.0,1,207,20,14.0,3047.0,3.0,1.0,5.0,670.0,151.96764988779805,1980.0,28,-37.69215,144.91654,2,4294.0
43,7496,3,0,1335000.0,1,240,20,14.0,3047.0,3.0,1.0,1.0,697.0,151.96764988779805,1964.6842169408897,28,-37.6882,144.92541,2,4294.0
46,6404,3,0,905000.0,1,228,20,5.2,3056.0,3.0,1.0,1.0,277.0,151.96764988779805,1964.6842169408897,28,-37.7592,144.97321000000005,2,11918.0
49,7694,3,0,1230000.0,1,15,20,10.8,3105.0,3.0,1.0,1.0,757.0,151.96764988779805,1964.6842169408897,28,-37.78094,145.10131,0,4480.0
49,5294,4,0,1240000.0,1,174,20,10.8,3105.0,4.0,2.0,2.0,602.0,170.0,1970.0,28,-37.76012,145.0854,0,4480.0
50,8347,3,0,1234000.0,1,15,20,12.1,3083.0,3.0,1.0,2.0,896.0,139.0,1965.0,28,-37.70042,145.0614,2,10175.0
54,9759,3,0,1588000.0,1,30,20,10.4,3125.0,3.0,2.0,2.0,708.0,151.96764988779805,1964.6842169408897,28,-37.84625,145.10116000000005,5,5678.0
55,8870,3,0,1000000.0,4,68,20,14.7,3151.0,4.0,2.0,2.0,788.0,108.0,1960.0,28,-37.85985,145.15656,0,4048.0
58,3207,4,0,650000.0,4,180,20,16.6,3061.0,4.0,2.0,4.0,688.0,175.0,1970.0,28,-37.6714,144.95458,2,1889.0
61,4635,2,0,1540000.0,1,99,20,3.5,3054.0,2.0,1.0,1.6100754549489569,158.0,112.0,1890.0,28,-37.79212,144.97409,2,3106.0
63,4559,3,0,700000.0,1,19,20,14.8,3023.0,3.0,2.0,3.0,660.0,151.96764988779805,1964.6842169408897,28,-37.73881,144.73543,6,7719.0
72,5418,3,0,710000.0,3,242,20,27.0,3196.0,3.0,1.0,1.0,650.0,138.0,1960.0,28,-38.04513,145.1346,4,2076.0
73,3714,2,1,955000.0,3,79,20,17.9,3192.0,2.0,2.0,1.0,836.0,112.0,2009.0,28,-37.97342,145.07201,5,9758.0
73,8628,3,0,1230000.0,1,30,20,17.9,3192.0,3.0,1.0,1.0,584.0,133.0,1960.0,28,-37.96402,145.06658000000004,5,9758.0
75,1764,5,0,883300.0,1,76,20,17.5,3169.0,5.0,2.0,2.0,402.0,177.0,1980.0,28,-37.94452,145.11108000000004,4,2727.0
75,8620,3,0,790000.0,1,32,20,17.5,3169.0,3.0,1.0,2.0,532.0,114.0,1975.0,28,-37.93765,145.10583,4,2727.0
78,6362,2,0,1310000.0,1,45,20,3.6,3068.0,2.0,1.0,1.6100754549489569,146.0,104.0,1890.0,28,-37.79346,144.99642,2,2954.0
79,4889,3,0,880000.0,1,145,20,6.7,3058.0,3.0,1.0,1.0,379.0,107.0,1910.0,28,-37.73999,144.95141,2,11204.0
79,6731,3,0,1070000.0,1,145,20,6.7,3058.0,3.0,1.0,2.0,392.0,98.0,1920.0,28,-37.74671,144.95141999999996,2,11204.0
79,1793,5,0,1500000.0,4,145,20,6.7,3058.0,5.0,3.0,4.0,900.0,180.0,1888.0,28,-37.75402,144.95991,2,11204.0
79,10046,4,0,1085000.0,1,26,20,6.7,3058.0,4.0,2.0,1.0,430.0,155.0,1920.0,28,-37.7505,144.97648999999996,2,11204.0
83,7722,4,0,640000.0,0,240,20,20.6,3064.0,4.0,2.0,2.0,480.0,151.96764988779805,1964.6842169408897,28,-37.60859,144.92138,2,15510.0
83,9199,3,0,582500.0,1,240,20,20.6,3064.0,3.0,1.0,0.0,947.0,132.0,1972.0,28,-37.59604,144.94021999999995,2,15510.0
83,1768,4,0,480000.0,3,182,20,20.6,3064.0,4.0,2.0,2.0,312.0,148.0,2015.0,28,-37.56857,144.91693999999995,2,15510.0
83,9488,4,0,523000.0,1,15,20,20.6,3064.0,4.0,2.0,2.0,484.0,159.0,2009.0,28,-37.58012,144.91998,2,15510.0
83,5375,3,0,485000.0,1,182,20,20.6,3064.0,3.0,2.0,1.0,321.0,150.0,2013.0,28,-37.56937,144.90524,2,15510.0
83,4968,4,0,800000.0,2,81,20,20.6,3064.0,4.0,2.0,2.0,511.0,151.96764988779805,1964.6842169408897,28,-37.59372000000001,144.89449,2,15510.0
83,6046,4,0,632000.0,1,182,20,20.6,3064.0,4.0,2.0,2.0,448.0,151.96764988779805,1964.6842169408897,28,-37.57565,144.91365,2,15510.0
91,5142,3,0,475000.0,1,15,20,14.0,3047.0,3.0,1.0,2.0,560.0,108.0,1965.0,28,-37.67345,144.92526,2,2246.0
95,6653,3,0,635000.0,1,81,20,14.8,3023.0,3.0,1.0,2.0,712.0,151.96764988779805,1964.6842169408897,28,-37.76172,144.77265,6,6388.0
100,1474,3,0,871000.0,1,182,20,22.2,3172.0,3.0,2.0,2.0,534.0,151.96764988779805,1964.6842169408897,28,-37.98068,145.12493999999995,4,3940.0
102,10355,4,0,1200000.0,4,68,20,12.4,3108.0,4.0,2.0,1.0,650.0,151.96764988779805,1964.6842169408897,28,-37.78911,145.13724,0,9028.0
102,9407,3,0,1410000.0,1,99,20,12.4,3108.0,3.0,1.0,2.0,723.0,151.96764988779805,1964.6842169408897,28,-37.79309,145.14287,0,9028.0
103,9907,4,0,1320000.0,3,99,20,14.3,3109.0,4.0,3.0,2.0,654.0,151.96764988779805,1964.6842169408897,28,-37.79739,145.14671,0,10999.0
103,7115,3,0,1408000.0,1,99,20,14.3,3109.0,3.0,1.0,2.0,656.0,151.96764988779805,1964.6842169408897,28,-37.78081,145.15861,0,10999.0
104,3903,3,0,988000.0,1,15,20,16.1,3111.0,3.0,2.0,2.0,243.0,150.0,2012.0,28,-37.78298,145.17682,0,4790.0
107,6366,3,0,1925000.0,1,145,20,8.9,3084.0,3.0,2.0,2.0,780.0,151.96764988779805,1964.6842169408897,28,-37.76617,145.05332,0,1651.0
109,1385,3,0,875000.0,3,65,20,27.0,3196.0,3.0,1.0,3.0,694.0,136.0,1975.0,28,-38.03819,145.12443000000005,4,2546.0
110,9774,3,0,2105000.0,1,22,20,7.2,3185.0,3.0,2.0,1.0,346.0,180.0,1890.0,28,-37.88319,145.01142,5,4898.0
111,7872,3,0,810000.0,4,142,20,18.0,3095.0,3.0,2.0,2.0,868.0,135.0,1980.0,28,-37.70659000000001,145.16345,0,6990.0
116,5071,3,0,678000.0,1,242,20,19.6,3076.0,3.0,1.0,2.0,553.0,151.96764988779805,1980.0,28,-37.65701,145.02621000000005,2,10926.0
116,2588,4,0,681000.0,1,182,20,19.6,3076.0,4.0,2.0,2.0,647.0,151.96764988779805,1964.6842169408897,28,-37.64213,145.06141000000005,2,10926.0
120,2406,4,0,1280000.0,1,99,20,5.7,3078.0,4.0,2.0,2.0,485.0,133.0,1920.0,28,-37.77044,145.02465,2,2970.0
121,9078,4,0,874000.0,1,26,20,13.1,3060.0,4.0,1.0,2.0,687.0,151.96764988779805,1964.6842169408897,28,-37.71879000000001,144.9651,2,5070.0
122,10353,3,0,770000.0,1,15,20,24.8,3156.0,3.0,1.0,0.0,720.0,151.96764988779805,1964.6842169408897,28,-37.87356,145.27515,0,10788.0
125,9905,3,1,1017500.0,1,99,20,3.4,3031.0,3.0,2.0,2.0,459.0,153.0,2003.0,28,-37.78273,144.92358000000004,2,3593.0
126,5012,2,0,942000.0,3,97,20,5.1,3011.0,2.0,1.0,1.0,241.0,91.0,1915.0,28,-37.79583,144.89406,6,7570.0
126,9994,3,0,1320000.0,1,97,20,5.1,3011.0,3.0,2.0,0.0,495.0,151.96764988779805,1964.6842169408897,28,-37.796,144.88966000000005,6,7570.0
128,4554,3,0,550000.0,4,65,20,38.0,3199.0,3.0,2.0,1.0,539.0,151.96764988779805,1971.0,28,-38.14406,145.16352,4,17055.0
128,827,3,0,690000.0,1,182,20,38.0,3199.0,3.0,2.0,2.0,595.0,151.96764988779805,1964.6842169408897,28,-38.16135,145.13374,4,17055.0
135,8485,2,0,708000.0,1,99,20,7.3,3146.0,2.0,1.0,1.0,151.0,151.96764988779805,1964.6842169408897,28,-37.85156,145.07958,5,10412.0
135,9443,3,0,1300000.0,4,103,20,7.3,3146.0,3.0,1.0,2.0,403.0,124.0,1960.0,28,-37.85574,145.09051000000005,5,10412.0
135,6698,3,0,1307500.0,1,99,20,7.3,3146.0,3.0,1.0,1.0,316.0,111.0,1940.0,28,-37.84782,145.05004,5,10412.0
135,3174,3,0,1390000.0,0,99,20,7.3,3146.0,3.0,2.0,1.0,303.0,150.0,1940.0,28,-37.85678,145.05555,5,10412.0
136,4261,3,0,1310000.0,1,84,20,16.7,3150.0,3.0,1.0,1.0,782.0,102.0,1960.0,28,-37.86941,145.17108000000005,0,15321.0
136,3227,5,0,1285000.0,1,182,20,16.7,3150.0,5.0,2.0,1.0,651.0,124.0,1970.0,28,-37.8656,145.15034,0,15321.0
136,2493,4,0,1292000.0,1,15,20,16.7,3150.0,4.0,2.0,2.0,768.0,169.0,1970.0,28,-37.89965,145.17135,0,15321.0
136,5940,3,0,1300000.0,1,242,20,16.7,3150.0,3.0,2.0,3.0,733.0,151.96764988779805,1964.6842169408897,28,-37.89014,145.18268999999995,0,15321.0
136,7624,4,0,1155000.0,1,22,20,16.7,3150.0,4.0,1.0,1.0,654.0,151.96764988779805,1964.6842169408897,28,-37.89769,145.16307,0,15321.0
137,10092,4,0,831000.0,1,182,20,11.2,3046.0,4.0,3.0,3.0,708.0,175.0,2007.0,28,-37.70317,144.91396,2,8870.0
137,4709,3,0,570000.0,1,240,20,11.2,3046.0,3.0,1.0,1.0,308.0,93.0,1950.0,28,-37.69879,144.93354,2,8870.0
137,9617,2,0,805000.0,3,179,20,11.2,3046.0,2.0,1.0,4.0,712.0,82.0,1970.0,28,-37.69994000000001,144.93489,2,8870.0
146,5004,2,0,1600000.0,0,125,20,5.3,3122.0,2.0,1.0,1.6100754549489569,200.0,101.0,1890.0,28,-37.81789000000001,145.03948,5,11308.0
147,7207,2,0,1700000.0,1,99,20,6.2,3123.0,2.0,1.0,1.0,223.0,151.96764988779805,1964.6842169408897,28,-37.82649,145.0483,5,6482.0
149,4094,5,0,1825000.0,3,15,20,21.3,3135.0,5.0,3.0,2.0,779.0,151.96764988779805,1975.0,28,-37.83015,145.24171,0,3794.0
149,6736,3,0,1000000.0,1,166,20,21.3,3135.0,3.0,1.0,1.0,715.0,151.96764988779805,1964.6842169408897,28,-37.82707,145.22914,0,3794.0
153,1857,3,0,1080000.0,1,242,20,16.0,3190.0,3.0,1.0,2.0,652.0,151.96764988779805,1964.6842169408897,28,-37.95422,145.054,5,4794.0
154,5403,3,0,478000.0,1,15,20,18.0,3037.0,3.0,1.0,1.0,318.0,118.0,2003.0,28,-37.70388,144.75259,6,5556.0
155,4327,3,0,520000.0,1,189,20,18.4,3029.0,3.0,1.0,2.0,538.0,112.0,1980.0,28,-37.88531,144.68431,6,13830.0
161,5135,4,0,650000.0,1,207,20,14.0,3047.0,4.0,3.0,1.0,693.0,120.0,1980.0,28,-37.68196,144.90661,2,851.0
165,5909,4,0,981000.0,1,145,20,11.7,3033.0,4.0,2.0,2.0,633.0,151.96764988779805,1964.6842169408897,28,-37.7393,144.86338999999995,6,5629.0
165,2362,4,0,986000.0,1,145,20,11.7,3033.0,4.0,1.0,2.0,615.0,176.0,1964.0,28,-37.74127,144.86648,6,5629.0
165,10461,3,0,620000.0,0,145,20,11.7,3033.0,3.0,2.0,1.0,292.0,113.0,2013.0,28,-37.74695,144.86625,6,5629.0
168,10088,2,1,841000.0,1,63,20,3.4,3031.0,2.0,1.0,1.0,105.0,108.0,2005.0,28,-37.79244,144.92036000000004,2,5263.0
169,5843,3,0,2180000.0,1,99,20,5.4,3101.0,3.0,1.0,2.0,372.0,126.0,1905.0,28,-37.80946,145.04251000000005,5,10331.0
169,1101,3,0,1775000.0,4,99,20,5.4,3101.0,3.0,2.0,4.0,733.0,151.96764988779805,1964.6842169408897,28,-37.79398,145.03777,5,10331.0
170,1836,3,0,2118000.0,1,145,20,7.3,3102.0,3.0,2.0,2.0,664.0,188.0,1930.0,28,-37.79639,145.04595,5,2671.0
172,7534,3,0,710000.0,3,130,20,26.0,3137.0,3.0,1.0,2.0,837.0,130.0,1960.0,28,-37.79682,145.30467,0,4654.0
172,2557,3,0,780000.0,3,130,20,26.0,3137.0,3.0,2.0,1.0,862.0,162.0,1986.0,28,-37.80212,145.33016999999995,0,4654.0
179,1169,3,0,700000.0,1,81,20,16.3,3075.0,3.0,1.0,1.0,537.0,103.0,1975.0,28,-37.66958,145.02941,2,8279.0
182,7704,2,0,610000.0,0,208,20,6.4,3012.0,2.0,1.0,2.0,208.0,151.96764988779805,1964.6842169408897,28,-37.78865,144.88276000000005,6,3873.0
184,7490,3,0,2030000.0,1,125,20,8.4,3145.0,3.0,2.0,2.0,660.0,172.0,1940.0,28,-37.87939,145.0656,5,8801.0
184,7668,3,0,1800000.0,0,99,20,8.4,3145.0,3.0,2.0,1.0,460.0,123.0,1910.0,28,-37.87241,145.05103,5,8801.0
185,8371,4,0,1500000.0,1,179,20,4.3,3032.0,4.0,2.0,2.0,650.0,174.0,2000.0,28,-37.77961,144.88586999999995,6,4918.0
186,1662,3,1,1125000.0,0,30,20,11.4,3204.0,3.0,2.0,2.0,305.0,151.96764988779805,1964.6842169408897,28,-37.90734000000001,145.03438,5,2397.0
190,2851,3,0,460000.0,1,198,20,29.8,3338.0,3.0,1.0,1.0,602.0,108.0,1980.0,28,-37.70484,144.57261,7,4718.0
192,3541,3,1,881000.0,1,30,20,20.0,3194.0,3.0,2.0,1.0,332.0,151.96764988779805,1964.6842169408897,28,-37.98001,145.07457,4,6162.0
193,2503,3,0,430000.0,3,84,20,25.9,3754.0,3.0,2.0,2.0,180.0,151.96764988779805,1964.6842169408897,28,-37.59827,145.07939,2,5812.0
193,7779,3,0,547000.0,1,182,20,25.9,3754.0,3.0,2.0,2.0,410.0,135.0,2012.0,28,-37.59665,145.08876999999995,2,5812.0
195,6540,3,0,470000.0,1,182,20,17.9,3082.0,3.0,1.0,1.0,290.0,151.96764988779805,1964.6842169408897,28,-37.6669,145.04234,2,10529.0
198,3758,3,0,756000.0,1,68,20,16.2,3094.0,3.0,1.0,2.0,204.0,102.0,2000.0,28,-37.72266,145.12171999999995,0,3891.0
204,6743,3,0,515000.0,1,182,20,31.6,3796.0,3.0,1.0,0.0,915.0,101.0,1970.0,28,-37.78495,145.3919,1,3532.0
205,9222,4,0,1750000.0,2,99,20,14.2,3149.0,4.0,2.0,2.0,570.0,151.96764988779805,1964.6842169408897,28,-37.87655,145.1401,0,13366.0
205,874,4,0,1340000.0,1,15,20,14.2,3149.0,4.0,2.0,2.0,800.0,160.0,1970.0,28,-37.88859,145.13335,0,13366.0
215,10196,3,0,1218000.0,1,182,20,15.4,3131.0,3.0,1.0,1.0,757.0,125.0,1953.0,28,-37.82568,145.16752,0,4973.0
219,7171,2,0,955500.0,1,182,20,15.5,3167.0,2.0,1.0,3.0,697.0,151.96764988779805,1964.6842169408897,28,-37.91698,145.11225,4,3692.0
221,6252,3,0,1005500.0,1,99,20,11.4,3204.0,3.0,1.0,2.0,369.0,151.96764988779805,1964.6842169408897,28,-37.90286,145.05425,5,3578.0
225,8276,3,0,980000.0,1,145,20,8.5,3044.0,3.0,1.0,1.0,546.0,103.0,1950.0,28,-37.72208,144.93714,2,7485.0
225,5495,2,1,585500.0,1,145,20,8.5,3044.0,2.0,1.0,1.0,100.0,105.0,2012.0,28,-37.7249,144.9474,2,7485.0
228,6380,3,0,1230000.0,1,178,20,3.5,3207.0,3.0,1.0,0.0,340.0,151.96764988779805,1964.6842169408897,28,-37.83674,144.9242,5,8648.0
230,2248,3,0,961000.0,1,145,20,8.4,3072.0,3.0,1.0,2.0,529.0,144.0,1970.0,28,-37.75049,145.02098999999995,2,14577.0
230,1206,3,0,1001000.0,1,145,20,8.4,3072.0,3.0,1.0,2.0,464.0,151.96764988779805,1964.6842169408897,28,-37.74503,145.01295,2,14577.0
232,3925,3,0,876000.0,1,15,20,12.0,3073.0,3.0,1.0,2.0,653.0,120.0,1950.0,28,-37.71142,145.00377,2,21650.0
232,7654,4,0,866000.0,1,81,20,12.0,3073.0,4.0,2.0,4.0,576.0,150.0,1940.0,28,-37.69742,145.01604,2,21650.0
232,3055,3,0,775500.0,1,182,20,12.0,3073.0,3.0,1.0,3.0,586.0,120.0,1960.0,28,-37.69983,145.02202,2,21650.0
232,4730,4,0,920000.0,1,182,20,12.0,3073.0,4.0,2.0,2.0,743.0,151.96764988779805,1964.6842169408897,28,-37.70848,145.03055,2,21650.0
241,4170,3,0,400000.0,1,186,20,20.6,3064.0,3.0,1.0,2.0,368.0,151.96764988779805,1964.6842169408897,28,-37.63693,144.92581,2,5833.0
251,2542,3,0,1412000.0,3,125,20,1.9,3205.0,3.0,1.0,1.6100754549489569,128.0,130.0,1880.0,28,-37.83731,144.95057,5,5943.0
252,5348,5,0,597000.0,1,182,20,20.5,3752.0,5.0,3.0,2.0,582.0,175.0,2000.0,28,-37.62292,145.09507,2,7969.0
253,5195,3,0,1400000.0,1,242,20,2.7,3141.0,3.0,2.0,2.0,462.0,151.96764988779805,1964.6842169408897,28,-37.84315,144.98596,5,14887.0
255,4269,2,0,782500.0,1,14,20,6.2,3015.0,2.0,1.0,1.0,243.0,151.96764988779805,1964.6842169408897,28,-37.82859000000001,144.87947,6,1223.0
257,6740,3,0,750000.0,4,24,20,22.2,3172.0,3.0,1.0,3.0,775.0,151.96764988779805,1964.6842169408897,28,-37.9748,145.15213,4,4054.0
258,5127,3,0,626000.0,1,240,20,14.0,3021.0,3.0,1.0,2.0,557.0,138.0,1985.0,28,-37.73497,144.7864,6,14042.0
262,9157,3,0,1000000.0,1,49,20,8.2,3041.0,3.0,1.0,2.0,534.0,149.0,1960.0,28,-37.71106,144.89427,6,389.0
263,2689,3,0,480500.0,1,155,20,31.7,3429.0,3.0,1.0,1.0,664.0,151.96764988779805,1964.6842169408897,28,-37.56279,144.7304,6,14092.0
263,140,3,0,431250.0,3,107,20,31.7,3429.0,3.0,2.0,2.0,650.0,151.96764988779805,1964.6842169408897,28,-37.58479000000001,144.71541000000005,6,14092.0
265,3159,3,0,502500.0,1,62,20,10.5,3020.0,3.0,1.0,3.0,331.0,123.0,1995.0,28,-37.75962,144.82596,6,4217.0
266,5240,3,0,650000.0,1,62,20,10.5,3020.0,3.0,1.0,1.0,650.0,117.0,1965.0,28,-37.78651,144.81357,6,6763.0
267,133,5,0,1825000.0,1,68,20,10.2,3127.0,5.0,3.0,2.0,368.0,151.96764988779805,1964.6842169408897,28,-37.83587,145.10914,5,5457.0
272,7452,4,0,1150000.0,0,15,20,15.5,3106.0,4.0,2.0,2.0,779.0,185.0,1980.0,28,-37.75592,145.16605,0,6202.0
273,5241,4,0,1280000.0,0,15,20,12.4,3107.0,4.0,2.0,2.0,887.0,195.0,1970.0,28,-37.77493,145.12547,0,5420.0
276,4927,2,0,1200000.0,1,145,20,7.0,3071.0,2.0,1.0,1.0,277.0,151.96764988779805,1964.6842169408897,28,-37.75802,145.00264,2,8870.0
279,9156,4,0,635000.0,1,210,20,18.4,3029.0,4.0,2.0,2.0,512.0,151.96764988779805,1964.6842169408897,28,-37.83824,144.72101999999995,6,5811.0
282,9987,5,0,1300000.0,1,151,20,17.2,3133.0,5.0,2.0,2.0,891.0,177.0,1980.0,28,-37.83691,145.21268999999995,0,4181.0
283,7585,4,0,1138000.0,1,121,20,17.2,3133.0,4.0,2.0,2.0,784.0,151.96764988779805,1964.6842169408897,28,-37.85211,145.20174,0,4280.0
283,1031,5,0,1300000.0,1,22,20,17.2,3133.0,5.0,2.0,2.0,786.0,151.96764988779805,1964.6842169408897,28,-37.86072,145.18489,0,4280.0
284,1207,4,0,1612000.0,1,136,20,8.9,3084.0,4.0,2.0,2.0,1113.0,151.96764988779805,1964.6842169408897,28,-37.73106,145.10237,0,2698.0
285,8612,4,0,1150000.0,1,84,20,14.7,3152.0,4.0,2.0,2.0,842.0,151.96764988779805,1964.6842169408897,28,-37.85733,145.22616000000005,0,5424.0
289,5336,4,0,900000.0,3,145,20,14.5,3087.0,4.0,1.0,1.0,670.0,151.96764988779805,1960.0,28,-37.71209,145.0757,2,2329.0
291,5107,3,0,490000.0,1,242,20,14.7,3030.0,3.0,2.0,2.0,536.0,141.0,1990.0,28,-37.90419,144.63761,6,16166.0
291,5926,3,0,412700.0,1,242,20,14.7,3030.0,3.0,1.0,1.0,299.0,112.0,2005.0,28,-37.89513,144.64056000000005,6,16166.0
292,4906,4,0,990000.0,1,179,20,6.4,3012.0,4.0,2.0,2.0,501.0,129.0,1960.0,28,-37.79591,144.87595,6,5058.0
292,1160,3,0,1100500.0,1,97,20,6.4,3012.0,3.0,2.0,2.0,427.0,119.0,1936.0,28,-37.79105,144.87913999999995,6,5058.0
292,4586,3,0,675000.0,4,72,20,6.4,3012.0,3.0,1.0,1.0,160.0,151.96764988779805,1964.6842169408897,28,-37.79219000000001,144.87575,6,5058.0
292,5073,2,0,855000.0,1,22,20,6.4,3012.0,2.0,1.0,1.0,332.0,151.96764988779805,1964.6842169408897,28,-37.79136,144.87618999999995,6,5058.0
295,1487,4,0,1200000.0,1,182,20,16.7,3150.0,4.0,2.0,2.0,650.0,151.96764988779805,1964.6842169408897,28,-37.91026,145.19298,4,7392.0
295,10446,4,0,1480000.0,1,182,20,16.7,3150.0,4.0,3.0,2.0,649.0,151.96764988779805,1964.6842169408897,28,-37.9163,145.19612,4,7392.0
295,3344,4,0,1500000.0,1,182,20,16.7,3150.0,4.0,2.0,2.0,657.0,151.96764988779805,1964.6842169408897,28,-37.90466,145.19433999999995,4,7392.0
295,6813,4,0,1194700.0,3,68,20,16.7,3150.0,4.0,2.0,2.0,875.0,151.96764988779805,1964.6842169408897,28,-37.92048,145.18258,4,7392.0
302,1159,3,0,475000.0,1,242,20,27.2,3024.0,3.0,2.0,1.0,300.0,179.0,1964.6842169408897,28,-37.88162,144.62082,6,5262.0
2,6070,3,0,860000.0,1,84,28,10.4,3042.0,3.0,2.0,2.0,593.0,151.96764988779805,1964.6842169408897,28,-37.72057,144.87558,6,3464.0
2,2514,3,0,850000.0,1,26,28,10.4,3042.0,3.0,1.0,2.0,551.0,96.0,1950.0,28,-37.72739,144.88235,6,3464.0
3,7788,3,0,565000.0,1,19,28,14.0,3021.0,3.0,1.0,2.0,619.0,151.96764988779805,1964.6842169408897,28,-37.74521,144.76863,6,1899.0
4,8433,3,0,2100000.0,4,38,28,3.0,3206.0,3.0,2.0,1.6100754549489569,137.0,125.0,1890.0,28,-37.84388,144.95303,5,3280.0
5,7157,3,0,760000.0,1,19,28,10.5,3020.0,3.0,1.0,1.0,697.0,121.0,1950.0,28,-37.78036,144.8195,6,2185.0
9,6304,3,0,980000.0,1,14,28,9.4,3025.0,3.0,1.0,2.0,667.0,151.96764988779805,1964.6842169408897,28,-37.82853,144.85091,6,5132.0
9,1047,4,0,970000.0,1,208,28,9.4,3025.0,4.0,1.0,5.0,561.0,151.96764988779805,1964.6842169408897,28,-37.83224000000001,144.85299999999995,6,5132.0
11,4284,3,0,1500000.0,4,242,28,6.3,3143.0,3.0,1.0,1.6100754549489569,230.0,115.0,1900.0,28,-37.86275,145.02364,5,4836.0
12,1739,3,1,1130000.0,1,145,28,4.3,3032.0,3.0,2.0,1.0,231.0,151.96764988779805,1964.6842169408897,28,-37.77373,144.9311,6,6567.0
13,6618,3,0,1210000.0,1,99,28,10.2,3147.0,3.0,1.0,3.0,407.0,93.0,1955.0,28,-37.8696,145.0866,5,3052.0
13,3945,3,0,1840000.0,3,30,28,10.2,3147.0,3.0,1.0,2.0,648.0,151.96764988779805,1964.6842169408897,28,-37.8614,145.08436,5,3052.0
22,10004,4,0,1400000.0,4,242,28,9.7,3104.0,4.0,2.0,1.0,629.0,151.96764988779805,1964.6842169408897,28,-37.79241,145.10445,5,7809.0
23,10003,3,0,755000.0,1,247,28,23.2,3153.0,3.0,2.0,4.0,782.0,151.96764988779805,1964.6842169408897,28,-37.85002,145.25964,0,5030.0
24,6686,3,0,800000.0,1,130,28,23.2,3153.0,3.0,2.0,5.0,931.0,151.96764988779805,1964.6842169408897,28,-37.82534,145.29921000000004,0,3598.0
24,9790,3,0,724000.0,1,247,28,23.2,3153.0,3.0,2.0,2.0,482.0,147.0,1990.0,28,-37.82391,145.30266,0,3598.0
27,10458,3,0,1150000.0,4,125,28,17.3,3193.0,3.0,2.0,2.0,335.0,151.96764988779805,1996.0,28,-37.97316,145.04041999999995,5,5366.0
29,5254,5,0,1915000.0,0,154,28,11.4,3204.0,5.0,2.0,2.0,590.0,151.96764988779805,1964.6842169408897,28,-37.92508,145.03606000000005,5,6795.0
